Flight,Acc,Acc,Acc,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,,,,TelemPro,LineOfSight,DownLink
time,acceleration,velocity,altitude,altitude,altitude,3D velocity,3D velocity,vertical vel,ground speed,heading,tilt,latitude,longitude,number,fix,UTC,UTC,UTC,time,Distance,SignalStrength
sec,G's,feet/sec,feet AGL,feet AGL,feet MSL,feet/sec,Mach,feet/sec,feet/sec,degrees,degrees,degrees,degrees,of sat's,status,hours,minutes,seconds,stamp,feet,dBm
240.4,-1.949219,0,10285,2331,4394,67.54,0.061,-31,60,19,117.32,35.36669833,-117.7975767,12,6,17,49,42.2,1206168,8247,-68
240.6,-1.949219,0,10285,2324,4387,68.88,0.063,-32,61,20,117.68,35.36673,-117.7975633,12,6,17,49,42.4,1206188,8257,-70
240.8,-2.007812,0,10285,2318,4381,69.77,0.063,-32,62,21,117.3,35.36676167,-117.7975483,12,6,17,49,42.6,1206208,8267,-68
240.99,-2.070312,0,10285,2312,4375,71.55,0.065,-32,64,22,116.57,35.366795,-117.7975333,12,6,17,49,42.8,1206227,8278,-66
241.2,-1.890625,0,10285,2306,4369,72.45,0.066,-32,65,24,116.21,35.36682667,-117.7975167,12,6,17,49,43,1206248,8288,-65
241.4,-1.773438,0,10285,2300,4363,72.9,0.066,-33,65,25,116.92,35.36686,-117.7974983,12,6,17,49,43.2,1206268,8299,-66
241.6,-2.007812,0,10285,2293,4356,73.36,0.067,-34,65,27,117.61,35.36689167,-117.79748,12,6,17,49,43.4,1206288,8310,-65
241.8,-1.949219,0,10285,2286,4349,73.82,0.067,-35,65,28,118.3,35.36692333,-117.79746,12,6,17,49,43.6,1206308,8320,-65
242,-2.007812,0,10285,2279,4342,74.71,0.068,-35,66,28,117.94,35.36695667,-117.7974383,12,6,17,49,43.8,1206328,8332,-65
242.2,-2.1875,0,10285,2273,4336,75.59,0.069,-35,67,28,117.58,35.36698833,-117.7974183,12,6,17,49,44,1206348,8342,-65
242.4,-2.007812,0,10285,2265,4328,76.48,0.07,-35,68,29,117.24,35.36702167,-117.7973967,12,6,17,49,44.2,1206368,8353,-65
242.6,-1.949219,0,10285,2259,4322,75.59,0.069,-35,67,29,117.58,35.36705333,-117.7973733,12,6,17,49,44.4,1206388,8364,-66
242.8,-2.007812,0,10285,2252,4315,75.59,0.069,-35,67,30,117.58,35.367085,-117.7973517,12,6,17,49,44.6,1206408,8375,-65
243,-2.1875,0,10285,2245,4308,75.59,0.069,-35,67,30,117.58,35.36711667,-117.79733,12,6,17,49,44.8,1206428,8386,-65
243.2,-2.070312,0,10285,2238,4301,74.71,0.068,-35,66,30,117.94,35.36714833,-117.7973083,12,6,17,49,45,1206448,8397,-65
243.4,-2.128906,0,10285,2231,4294,74.24,0.068,-34,66,30,117.26,35.36718,-117.797285,12,6,17,49,45.2,1206468,8408,-65
243.6,-2.246094,0,10285,2225,4288,74.24,0.068,-34,66,30,117.26,35.36721167,-117.7972633,12,6,17,49,45.4,1206488,8419,-70
243.8,-2.007812,0,10285,2218,4281,74.25,0.068,-32,67,31,115.53,35.36724333,-117.7972417,12,6,17,49,45.6,1206508,8430,-66
244,-2.007812,0,10285,2212,4275,73.79,0.067,-33,66,33,116.57,35.367275,-117.7972183,12,6,17,49,45.8,1206528,8441,-68
244.2,-2.007812,0,10285,2205,4268,73.36,0.067,-34,65,35,117.61,35.367305,-117.7971933,12,6,17,49,46,1206548,8452,-69
244.4,-2.007812,0,10285,2198,4261,73.36,0.067,-34,65,36,117.61,35.36733333,-117.7971683,12,6,17,49,46.2,1206568,8463,-68
244.6,-2.007812,0,10285,2192,4255,73.36,0.067,-34,65,36,117.61,35.36736333,-117.7971433,12,6,17,49,46.4,1206588,8474,-68
244.8,-2.128906,0,10285,2185,4248,73.36,0.067,-34,65,37,117.61,35.36739167,-117.7971167,12,6,17,49,46.6,1206608,8484,-68
245,-2.070312,0,10285,2178,4241,73.36,0.067,-34,65,37,117.61,35.36742,-117.79709,12,6,17,49,46.8,1206628,8495,-69
245.2,-2.007812,0,10285,2171,4234,72.47,0.066,-34,64,37,117.98,35.36744833,-117.7970633,12,6,17,49,47,1206648,8506,-70
245.4,-2.1875,0,10285,2164,4227,72.47,0.066,-34,64,38,117.98,35.367475,-117.7970383,12,6,17,49,47.2,1206668,8515,-67
245.6,-2.128906,0,10285,2158,4221,71.2,0.065,-35,62,40,119.45,35.36750167,-117.7970117,12,6,17,49,47.4,1206688,8526,-69
245.8,-1.949219,0,10285,2151,4214,71.12,0.065,-33,63,41,117.65,35.36752833,-117.7969833,12,6,17,49,47.6,1206708,8536,-66
246,-2.070312,0,10285,2144,4207,72.47,0.066,-34,64,41,117.98,35.367555,-117.7969567,12,6,17,49,47.8,1206728,8546,-67
246.2,-2.070312,0,10285,2137,4200,72.01,0.065,-33,64,42,117.28,35.36758,-117.7969267,12,6,17,49,48,1206748,8556,-68
246.4,-2.007812,0,10285,2131,4194,71.12,0.065,-33,63,44,117.65,35.36760667,-117.7968983,12,6,17,49,48.2,1206768,8566,-68
246.6,-2.070312,0,10285,2124,4187,71.12,0.065,-33,63,45,117.65,35.36763,-117.7968683,12,6,17,49,48.4,1206788,8576,-69
246.8,-2.070312,0,10285,2117,4180,70.71,0.064,-34,62,46,118.74,35.367655,-117.7968383,12,6,17,49,48.6,1206808,8586,-70
247,-2.007812,0,10285,2111,4174,70.33,0.064,-35,61,48,119.85,35.36767667,-117.7968083,12,6,17,49,48.8,1206828,8595,-69
247.2,-1.949219,0,10285,2104,4167,70.33,0.064,-35,61,49,119.85,35.3677,-117.7967767,12,6,17,49,49,1206848,8605,-69
247.4,-2.070312,0,10285,2096,4159,69.46,0.063,-35,60,50,120.26,35.36772167,-117.7967467,12,6,17,49,49.2,1206868,8613,-70
247.6,-2.128906,0,10285,2090,4153,69.46,0.063,-35,60,51,120.26,35.36774333,-117.796715,12,6,17,49,49.4,1206888,8623,-67
247.79,-1.949219,0,10285,2083,4146,68.1,0.062,-34,59,53,119.95,35.36776333,-117.796685,12,6,17,49,49.6,1206907,8631,-68
248,-2.070312,0,10285,2076,4139,66.04,0.06,-35,56,55,122.01,35.36778167,-117.7966533,12,6,17,49,49.8,1206928,8639,-69
248.2,-2.070312,0,10285,2069,4132,63.51,0.058,-35,53,56,123.44,35.36779833,-117.7966233,12,6,17,49,50,1206948,8646,-69
248.4,-1.949219,0,10285,2062,4125,64.35,0.058,-35,54,57,122.95,35.367815,-117.7965933,12,6,17,49,50.2,1206968,8654,-69
248.6,-2.128906,0,10285,2055,4118,63.51,0.058,-35,53,58,123.44,35.36783,-117.7965617,12,6,17,49,50.4,1206988,8661,-71
248.8,-2.1875,0,10285,2048,4111,62.97,0.057,-34,53,61,122.68,35.367845,-117.7965317,12,6,17,49,50.6,1207008,8668,-71
249,-2.070312,0,10285,2042,4105,61.29,0.056,-34,51,63,123.69,35.36785833,-117.7965017,12,6,17,49,50.8,1207028,8674,-69
249.19,-1.949219,0,10285,2035,4098,58.82,0.053,-34,48,63,125.31,35.36787,-117.7964717,12,6,17,49,51,1207047,8680,-69
249.4,-1.949219,0,10285,2028,4091,57.01,0.052,-35,45,62,127.87,35.36788167,-117.796445,12,6,17,49,51.2,1207068,8685,-67
249.6,-2.128906,0,10285,2020,4083,55.32,0.05,-36,42,60,130.6,35.36789333,-117.79642,12,6,17,49,51.4,1207088,8690,-71
249.8,-2.070312,0,10285,2012,4075,53.76,0.049,-37,39,60,133.49,35.36790333,-117.7963967,12,6,17,49,51.6,1207108,8694,-69
250,-2.246094,0,10285,2005,4068,53.81,0.049,-36,40,63,131.99,35.36791333,-117.7963733,12,6,17,49,51.8,1207128,8699,-72
250.2,-2.007812,0,10285,1998,4061,50.21,0.046,-35,36,65,134.19,35.36792333,-117.79635,12,6,17,49,52,1207148,8703,-71
250.4,-1.949219,0,10285,1990,4053,48.8,0.044,-35,34,63,135.83,35.36793167,-117.79633,12,6,17,49,52.2,1207168,8707,-74
250.59,-1.832031,0,10285,1984,4047,47.42,0.043,-35,32,61,137.56,35.36793833,-117.79631,12,6,17,49,52.4,1207187,8710,-75
250.8,-1.949219,0,10285,1977,4040,48.17,0.044,-36,32,60,138.37,35.36794667,-117.7962917,12,6,17,49,52.6,1207208,8713,-70
251,-2.1875,0,10285,1969,4032,47.63,0.043,-37,30,57,140.96,35.36795667,-117.796275,12,6,17,49,52.8,1207228,8717,-73
251.2,-2.367188,0,10285,1962,4025,45.61,0.041,-36,28,57,142.13,35.367965,-117.7962583,11,6,17,49,53,1207248,8720,-76
251.39,-2.070312,0,10285,1955,4018,43.6,0.04,-35,26,58,143.39,35.36797167,-117.7962433,11,6,17,49,53.2,1207267,8722,-75
251.59,-2.128906,0,10285,1948,4011,44.05,0.04,-34,28,62,140.53,35.36798,-117.7962283,11,6,17,49,53.4,1207287,8725,-72
251.8,-2.304688,0,10285,1941,4004,44.69,0.041,-34,29,63,139.54,35.36798667,-117.7962117,12,6,17,49,53.6,1207308,8728,-77
251.99,-2.007812,0,10285,1935,3998,41.77,0.038,-31,28,66,137.91,35.36799333,-117.7961933,12,6,17,49,53.8,1207327,8731,-71
252.2,-2.007812,0,10285,1929,3992,40,0.036,-32,24,65,143.13,35.368,-117.7961783,12,6,17,49,54,1207348,8734,-71
252.4,-1.949219,0,10285,1923,3986,38.28,0.035,-32,21,60,146.73,35.368005,-117.796165,12,6,17,49,54.2,1207368,8736,-75
252.6,-1.832031,0,10285,1916,3979,39.66,0.036,-33,22,50,146.31,35.36801167,-117.7961533,12,6,17,49,54.4,1207388,8738,-76
252.8,-1.949219,0,10285,1909,3972,41.88,0.038,-35,23,40,146.69,35.36802,-117.7961433,12,6,17,49,54.6,1207408,8740,-72
253,-2.128906,0,10285,1902,3965,44.65,0.041,-37,25,33,145.95,35.36803167,-117.7961333,12,6,17,49,54.8,1207428,8744,-73
253.2,-1.773438,0,10285,1894,3957,42.44,0.039,-35,24,28,145.56,35.36804167,-117.796125,12,6,17,49,55,1207448,8746,-73
253.39,-2.1875,0,10285,1887,3950,43.27,0.039,-36,24,29,146.31,35.36805333,-117.7961167,12,6,17,49,55.2,1207467,8750,-73
253.6,-2.007812,0,10285,1881,3944,43.01,0.039,-35,25,22,144.46,35.36806667,-117.79611,12,6,17,49,55.4,1207488,8753,-71
253.8,-2.128906,0,10285,1874,3937,42.2,0.038,-34,25,21,143.67,35.36807833,-117.7961033,12,6,17,49,55.6,1207508,8756,-69
254,-2.007812,0,10285,1867,3930,42.01,0.038,-33,26,19,141.77,35.36809167,-117.7960983,12,6,17,49,55.8,1207528,8760,-65
254.2,-2.128906,0,10285,1860,3923,43.6,0.04,-35,26,20,143.39,35.368105,-117.7960917,12,6,17,49,56,1207548,8763,-66
254.4,-2.246094,0,10285,1853,3916,42.01,0.038,-33,26,19,141.77,35.36811833,-117.7960867,12,6,17,49,56.2,1207568,8767,-69
254.6,-2.128906,0,10285,1847,3910,41.87,0.038,-32,27,19,139.84,35.36813167,-117.79608,12,6,17,49,56.4,1207588,8771,-68
254.79,-2.007812,0,10285,1841,3904,40.46,0.037,-31,26,22,140.01,35.368145,-117.796075,12,6,17,49,56.6,1207607,8774,-65
255,-2.1875,0,10285,1835,3898,40.61,0.037,-32,25,25,142,35.36815833,-117.7960667,12,6,17,49,56.8,1207628,8779,-66
255.2,-1.890625,0,10285,1829,3892,40.46,0.037,-31,26,24,140.01,35.36817,-117.79606,12,6,17,49,57,1207648,8782,-65
255.4,-2.070312,0,10285,1822,3885,42.52,0.039,-32,28,23,138.81,35.36818333,-117.7960533,12,6,17,49,57.2,1207668,8786,-64
255.6,-2.070312,0,10285,1816,3879,42.52,0.039,-32,28,22,138.81,35.36819833,-117.7960467,12,6,17,49,57.4,1207688,8790,-65
255.8,-2.007812,0,10285,1809,3872,41.77,0.038,-31,28,24,137.91,35.36821167,-117.7960383,12,6,17,49,57.6,1207708,8794,-65
256,-1.949219,0,10285,1803,3866,41.77,0.038,-31,28,25,137.91,35.368225,-117.79603,12,6,17,49,57.8,1207728,8798,-67
256.19,-2.128906,0,10285,1797,3860,43.19,0.039,-32,29,26,137.82,35.36824,-117.7960217,12,6,17,49,58,1207747,8803,-67
256.4,-2.007812,0,10285,1791,3854,42.45,0.039,-31,29,26,136.91,35.36825333,-117.7960133,12,6,17,49,58.2,1207768,8807,-68
256.6,-1.949219,0,10285,1784,3847,43.14,0.039,-31,30,27,135.94,35.36826833,-117.7960033,12,6,17,49,58.4,1207788,8811,-66
256.8,-2.070312,0,10285,1778,3841,43.14,0.039,-31,30,26,135.94,35.36828333,-117.795995,12,6,17,49,58.6,1207808,8816,-66
257,-2.128906,0,10285,1772,3835,45.25,0.041,-32,32,23,135,35.36829833,-117.7959867,12,6,17,49,58.8,1207828,8821,-68
257.2,-1.890625,0,10285,1765,3828,43.84,0.04,-31,31,21,135,35.368315,-117.7959783,12,6,17,49,59,1207848,8826,-69
257.4,-2.007812,0,10285,1760,3823,43.84,0.04,-31,31,21,135,35.36833,-117.7959717,12,6,17,49,59.2,1207868,8831,-69
257.59,-2.1875,0,10285,1753,3816,43.84,0.04,-31,31,20,135,35.36834667,-117.7959633,12,6,17,49,59.4,1207887,8836,-65
257.8,-2.128906,0,10285,1747,3810,43.86,0.04,-30,32,18,133.15,35.36836333,-117.7959567,12,6,17,49,59.6,1207908,8841,-65
258,-2.007812,0,10285,1741,3804,43.93,0.04,-29,33,14,131.31,35.36838,-117.79595,12,6,17,49,59.8,1207928,8846,-65
258.2,-2.007812,0,10285,1736,3799,44.69,0.041,-29,34,12,130.46,35.36839833,-117.7959467,12,6,17,50,0,1207948,8851,-64
258.4,-2.128906,0,10285,1730,3793,47.51,0.043,-31,36,10,130.73,35.36841833,-117.7959417,12,6,17,50,0.2,1207968,8857,-65
258.6,-2.007812,0,10285,1724,3787,48.41,0.044,-30,38,11,128.29,35.36843833,-117.7959367,12,6,17,50,0.4,1207988,8863,-65
258.8,-1.949219,0,10285,1718,3781,49.2,0.045,-30,39,9,127.57,35.36846,-117.7959317,12,6,17,50,0.6,1208008,8870,-64
258.99,-2.007812,0,10285,1712,3775,51.4,0.047,-31,41,8,127.09,35.36848167,-117.7959283,12,6,17,50,0.8,1208027,8876,-64
259.19,-2.007812,0,10285,1705,3768,53.82,0.049,-31,44,7,125.17,35.368505,-117.795925,12,6,17,50,1,1208047,8882,-65
259.4,-1.949219,0,10285,1699,3762,56.86,0.052,-32,47,7,124.25,35.36853,-117.79592,12,6,17,50,1.2,1208068,8890,-66
259.6,-1.890625,0,10285,1693,3756,58.52,0.053,-32,49,7,123.15,35.36855667,-117.7959167,12,6,17,50,1.4,1208088,8898,-68
259.8,-1.890625,0,10285,1686,3749,61.29,0.056,-34,51,9,123.69,35.368585,-117.7959117,12,6,17,50,1.6,1208108,8906,-65
260,-2.007812,0,10285,1679,3742,62.68,0.057,-35,52,11,123.94,35.36861333,-117.7959067,12,6,17,50,1.8,1208128,8915,-62
260.2,-2.007812,0,10285,1672,3735,63.51,0.058,-35,53,11,123.44,35.36864167,-117.7959,12,6,17,50,2,1208148,8923,-62
260.4,-2.304688,0,10285,1665,3728,64.9,0.059,-36,54,10,123.69,35.36867,-117.7958933,12,6,17,50,2.2,1208168,8932,-67
260.6,-2.070312,0,10285,1658,3721,65.51,0.059,-34,56,10,121.26,35.3687,-117.7958867,12,6,17,50,2.4,1208188,8941,-65
260.79,-1.890625,0,10285,1651,3714,68.96,0.063,-34,60,12,119.54,35.36873167,-117.79588,12,6,17,50,2.6,1208207,8951,-65
261,-2.128906,0,10285,1644,3707,69.46,0.063,-35,60,14,120.26,35.36876333,-117.7958717,12,6,17,50,2.8,1208228,8961,-65
261.19,-2.070312,0,10285,1637,3700,70.33,0.064,-35,61,16,119.85,35.36879667,-117.7958617,12,6,17,50,3,1208247,8971,-64
261.39,-1.949219,0,10285,1630,3693,71.2,0.065,-35,62,16,119.45,35.36883,-117.79585,12,6,17,50,3.2,1208267,8982,-64
261.59,-2.070312,0,10285,1623,3686,71.2,0.065,-35,62,16,119.45,35.36886167,-117.7958383,12,6,17,50,3.4,1208287,8993,-65
261.8,-2.304688,0,10285,1616,3679,70.33,0.064,-35,61,16,119.85,35.368895,-117.7958267,12,6,17,50,3.6,1208308,9004,-64
262,-2.128906,0,10285,1610,3673,69.84,0.063,-34,61,16,119.13,35.36892667,-117.7958167,12,6,17,50,3.8,1208328,9014,-65
262.2,-1.890625,0,10285,1603,3666,69.35,0.063,-33,61,19,118.41,35.36896,-117.7958033,12,6,17,50,4,1208348,9025,-66
262.4,-2.070312,0,10285,1596,3659,69.35,0.063,-33,61,21,118.41,35.36899167,-117.79579,12,6,17,50,4.2,1208368,9036,-67
262.59,-2.128906,0,10285,1590,3653,69.35,0.063,-33,61,22,118.41,35.36902333,-117.795775,12,6,17,50,4.4,1208387,9047,-68
262.79,-2.070312,0,10285,1584,3647,69.77,0.063,-32,62,23,117.3,35.369055,-117.79576,12,6,17,50,4.6,1208407,9058,-67
262.99,-2.007812,0,10285,1577,3640,70.66,0.064,-32,63,23,116.93,35.36908667,-117.7957433,12,6,17,50,4.8,1208427,9069,-66
263.2,-2.070312,0,10285,1571,3634,70.66,0.064,-32,63,23,116.93,35.36911833,-117.7957267,12,6,17,50,5,1208448,9079,-65
263.4,-2.007812,0,10285,1565,3628,71.11,0.065,-31,64,24,115.84,35.36915167,-117.79571,12,6,17,50,5.2,1208468,9091,-65
263.59,-2.304688,0,10285,1558,3621,70.66,0.064,-32,63,26,116.93,35.36918333,-117.7956933,12,6,17,50,5.4,1208487,9102,-66
263.8,-1.890625,0,10285,1552,3615,71.55,0.065,-32,64,27,116.57,35.369215,-117.7956733,12,6,17,50,5.6,1208508,9114,-68
263.99,-1.949219,0,10285,1546,3609,72.01,0.065,-31,65,28,115.5,35.369245,-117.7956533,12,6,17,50,5.8,1208527,9125,-67
264.2,-2.007812,0,10285,1540,3603,71.55,0.065,-32,64,29,116.57,35.36927667,-117.7956333,12,6,17,50,6,1208548,9134,-70
264.39,-2.128906,0,10285,1533,3596,71.55,0.065,-32,64,31,116.57,35.36930833,-117.7956117,12,6,17,50,6.2,1208567,9146,-74
264.6,-1.949219,0,10285,1527,3590,71.55,0.065,-32,64,32,116.57,35.36933833,-117.79559,12,6,17,50,6.4,1208588,9157,-71
264.8,-2.128906,0,10285,1521,3584,71.55,0.065,-32,64,33,116.57,35.36936667,-117.7955667,12,6,17,50,6.6,1208608,9168,-69
264.99,-2.007812,0,10285,1514,3577,71.55,0.065,-32,64,34,116.57,35.36939667,-117.7955433,12,6,17,50,6.8,1208627,9180,-70
265.2,-2.070312,0,10285,1508,3571,72.01,0.065,-33,64,35,117.28,35.369425,-117.7955183,12,6,17,50,7,1208648,9191,-68
265.4,-1.890625,0,10285,1502,3565,72.45,0.066,-32,65,34,116.21,35.369455,-117.795495,12,6,17,50,7.2,1208668,9203,-68
265.6,-2.007812,0,10285,1496,3559,73.79,0.067,-33,66,33,116.57,35.369485,-117.79547,12,6,17,50,7.4,1208688,9215,-67
265.79,-1.949219,0,10285,1489,3552,72.9,0.066,-33,65,33,116.92,35.369515,-117.7954467,12,6,17,50,7.6,1208707,9227,-71
266,-2.128906,0,10285,1483,3546,72.9,0.066,-33,65,34,116.92,35.369545,-117.7954233,12,6,17,50,7.8,1208728,9238,-71
266.2,-2.070312,0,10285,1476,3539,72.45,0.066,-32,65,35,116.21,35.369575,-117.7953983,12,6,17,50,8,1208748,9250,-73
266.4,-2.007812,0,10285,1470,3533,72.9,0.066,-33,65,35,116.92,35.36960333,-117.7953733,12,6,17,50,8.2,1208768,9262,-76
266.6,-2.128906,0,10285,1464,3527,71.11,0.064,-31,64,36,115.84,35.36963167,-117.7953483,12,6,17,50,8.4,1208788,9273,-80
266.8,-2.007812,0,10285,1457,3520,70.21,0.064,-31,63,37,116.2,35.36966,-117.7953217,12,6,17,50,8.6,1208808,9284,-77
267,-2.128906,0,10285,1451,3514,70.68,0.064,-30,64,38,115.11,35.36968833,-117.7952967,12,6,17,50,8.8,1208828,9296,-80
267.19,-2.128906,0,10285,1446,3509,72.01,0.065,-31,65,38,115.5,35.369715,-117.7952683,12,6,17,50,9,1208847,9307,-78
267.39,-2.070312,0,10285,1439,3502,71.11,0.064,-31,64,39,115.84,35.36974333,-117.7952417,12,6,17,50,9.2,1208867,9319,-71
267.6,-2.007812,0,10285,1433,3496,70.21,0.064,-31,63,40,116.2,35.36977,-117.795215,12,6,17,50,9.4,1208888,9330,-77
267.8,-2.007812,0,10285,1427,3490,69.78,0.063,-30,63,40,115.46,35.36979667,-117.7951883,12,6,17,50,9.6,1208908,9341,-77
267.99,-1.773438,0,10285,1422,3485,69.78,0.063,-30,63,39,115.46,35.36982333,-117.7951617,12,6,17,50,9.8,1208927,9352,-77
268.19,-2.070312,0,10285,1416,3479,69.35,0.063,-29,63,40,114.72,35.36985,-117.795135,12,6,17,50,10,1208947,9364,-76
268.4,-2.070312,0,10285,1410,3473,68.88,0.062,-30,62,41,115.82,35.36987667,-117.7951067,12,6,17,50,10.2,1208968,9375,-78
268.59,-2.007812,0,10285,1404,3467,69.35,0.063,-29,63,41,114.72,35.36990167,-117.79508,12,6,17,50,10.4,1208987,9386,-85
268.79,-1.949219,0,10285,1399,3462,68.88,0.062,-30,62,40,115.82,35.36992667,-117.7950533,12,6,17,50,10.6,1209007,9396,-84
268.99,-2.007812,0,10285,1393,3456,67.98,0.062,-30,61,39,116.19,35.36995333,-117.7950267,12,6,17,50,10.8,1209027,9408,-80
269.19,-1.949219,0,10285,1387,3450,66.64,0.06,-29,60,40,115.8,35.36997833,-117.795,12,6,17,50,11,1209047,9418,-80
269.4,-2.007812,0,10285,1381,3444,66.64,0.06,-29,60,41,115.8,35.37000333,-117.794975,12,6,17,50,11.2,1209068,9429,-82
269.6,-2.007812,0,10285,1376,3439,66.64,0.06,-29,60,41,115.8,35.37002833,-117.7949483,12,6,17,50,11.4,1209088,9439,-83
269.8,-2.128906,0,10285,1370,3433,66.64,0.06,-29,60,42,115.8,35.37005333,-117.7949217,12,6,17,50,11.6,1209108,9442,-84
269.99,-1.949219,0,10285,1364,3427,65.74,0.06,-29,59,42,116.18,35.37007833,-117.794895,12,6,17,50,11.8,1209127,9453,-85
270.2,-2.070312,0,10285,1359,3422,66.64,0.06,-29,60,41,115.8,35.37010167,-117.7948683,12,6,17,50,12,1209148,9464,-82
270.4,-2.070312,0,10285,1353,3416,67.98,0.062,-30,61,42,116.19,35.37012667,-117.79484,12,6,17,50,12.2,1209168,9475,-81
270.6,-1.949219,0,10285,1347,3410,68.03,0.062,-28,62,43,114.3,35.37015167,-117.7948133,12,6,17,50,12.4,1209188,9486,-88
270.8,-1.949219,0,10285,1342,3405,67.54,0.061,-29,61,44,115.43,35.37017667,-117.794785,12,6,17,50,12.6,1209208,9497,-79
271,-2.007812,0,10285,1336,3399,66.64,0.06,-29,60,45,115.8,35.3702,-117.7947567,12,6,17,50,12.8,1209228,9507,-86
271.2,-1.949219,0,10285,1330,3393,66.19,0.06,-30,59,44,116.95,35.37022333,-117.7947283,12,6,17,50,13,1209248,9519,-82
271.39,-2.128906,0,10285,1324,3387,66.19,0.06,-30,59,44,116.95,35.37024667,-117.7947,12,6,17,50,13.2,1209267,9529,-93
271.6,-2.304688,0,10285,1318,3381,66.19,0.06,-30,59,44,116.95,35.37027,-117.7946717,12,6,17,50,13.4,1209288,9539,-87
271.79,-2.1875,0,10285,1312,3375,66.21,0.06,-28,60,44,115.02,35.37029333,-117.7946433,12,6,17,50,13.6,1209307,9550,-87
271.99,-1.949219,0,10285,1306,3369,66.71,0.06,-27,61,45,113.88,35.37031667,-117.794615,12,6,17,50,13.8,1209327,9560,-88
272.19,-2.007812,0,10285,1301,3364,65.31,0.059,-28,59,46,115.39,35.37034,-117.794585,12,6,17,50,14,1209347,9572,-90
272.4,-1.949219,0,10285,1295,3358,65.74,0.06,-29,59,47,116.18,35.37036167,-117.7945567,12,6,17,50,14.2,1209368,9582,-89
272.59,-1.890625,0,10285,1290,3353,64.88,0.059,-27,59,47,114.59,35.37038333,-117.7945283,12,6,17,50,14.4,1209387,9592,-97
272.79,-1.890625,0,10285,1284,3347,66.21,0.06,-28,60,46,115.02,35.37040667,-117.7944983,12,6,17,50,14.6,1209407,9602,-84
272.99,-2.007812,0,10285,1279,3342,66.64,0.06,-29,60,46,115.8,35.37043,-117.79447,12,6,17,50,14.8,1209427,9613,-83
273.2,-1.949219,0,10285,1273,3336,65.74,0.06,-29,59,47,116.18,35.37045167,-117.79444,12,6,17,50,15,1209448,9623,-79
273.4,-2.007812,0,10285,1267,3330,64.85,0.059,-29,58,46,116.57,35.37047333,-117.7944117,12,6,17,50,15.2,1209468,9633,-80
273.59,-2.128906,0,10285,1261,3324,64.85,0.059,-29,58,47,116.57,35.37049667,-117.7943833,12,6,17,50,15.4,1209487,9644,-95
273.79,-2.128906,0,10285,1256,3319,64.4,0.058,-28,58,48,115.77,35.37051667,-117.7943533,12,6,17,50,15.6,1209507,9653,-75
273.99,-2.007812,0,10285,1250,3313,64.4,0.058,-28,58,47,115.77,35.37053833,-117.794325,12,6,17,50,15.8,1209527,9663,-76
274.19,-1.949219,0,10285,1244,3307,65.31,0.059,-28,59,47,115.39,35.37056,-117.7942967,12,6,17,50,16,1209547,9672,-76
274.4,-2.070312,0,10285,1239,3302,65.74,0.06,-29,59,46,116.18,35.37058333,-117.7942683,12,6,17,50,16.2,1209568,9683,-74
274.59,-2.1875,0,10285,1233,3296,64.85,0.059,-29,58,45,116.57,35.370605,-117.79424,12,6,17,50,16.4,1209587,9693,-76
274.79,-2.070312,0,10285,1227,3290,64.4,0.058,-28,58,46,115.77,35.37062833,-117.7942117,12,6,17,50,16.6,1209607,9703,-84
274.99,-2.007812,0,10285,1222,3285,63.51,0.058,-28,57,46,116.16,35.37065,-117.794185,12,6,17,50,16.8,1209627,9713,-85
275.19,-1.949219,0,10285,1216,3279,63.51,0.058,-28,57,46,116.16,35.37067167,-117.7941567,12,6,17,50,17,1209647,9720,-83
275.39,-2.246094,0,10285,1211,3274,62.61,0.057,-28,56,47,116.57,35.37069167,-117.79413,12,6,17,50,17.2,1209667,9730,-76
275.6,-2.246094,0,10285,1205,3268,61.27,0.056,-27,55,47,116.15,35.37071333,-117.7941017,12,6,17,50,17.4,1209688,9740,-81
275.8,-1.949219,0,10285,1200,3263,60.84,0.055,-26,55,48,115.3,35.37073333,-117.794075,12,6,17,50,17.6,1209708,9749,-83
276,-2.1875,0,10285,1195,3258,59.93,0.054,-26,54,50,115.71,35.37075333,-117.7940483,12,6,17,50,17.8,1209728,9758,-80
276.2,-1.832031,0,10285,1190,3253,58.14,0.053,-26,52,51,116.57,35.37077167,-117.79402,12,6,17,50,18,1209748,9764,-79
276.4,-1.949219,0,10285,1184,3247,56.82,0.051,-27,50,51,118.37,35.37078833,-117.7939933,12,6,17,50,18.2,1209768,9773,-77
276.59,-2.128906,0,10285,1178,3241,55.23,0.05,-29,47,52,121.68,35.370805,-117.7939683,12,6,17,50,18.4,1209787,9780,-81
276.79,-2.128906,0,10285,1173,3236,53.85,0.049,-28,46,55,121.33,35.37082,-117.7939433,12,6,17,50,18.6,1209807,9788,-83
276.99,-1.890625,0,10285,1167,3230,54.2,0.049,-27,47,56,119.88,35.370835,-117.7939167,12,6,17,50,18.8,1209827,9796,-82
277.19,-2.007812,0,10285,1162,3225,55.57,0.05,-28,48,56,120.26,35.37084833,-117.7938917,12,6,17,50,19,1209847,9800,-83
277.4,-2.1875,0,10285,1156,3219,54.71,0.05,-28,47,57,120.78,35.37086333,-117.793865,12,6,17,50,19.2,1209868,9808,-85
